report_date,search_vertical,search_query,control_searches,treatment_searches,control_ctr,treatment_ctr,control_cvr,treatment_cvr,ctr_pct_change,cvr_pct_change,ctr_stat_sig,cvr_stat_sig,control_avg_click_rank,treatment_avg_click_rank,control_zrr,treatment_zrr,zrr_pct_change,treatment_traffic_pct
2026-06-01,ALL,롯데리아,1462,1383,0.8167,0.8149,0.3105,0.3095,-0.22,-0.32,No,No,0.17,0.21,7.0E-4,0.0,-100.0,48.6
2026-06-01,BAEMIN_DELIVERY,김밥,1363,1449,0.6112,0.6425,0.1482,0.1615,5.12,8.97,No,No,5.9,5.3,0.0022,0.0,-100.0,51.5
2026-06-01,ALL,맥도날드,1352,1397,0.7966,0.7938,0.2729,0.2963,-0.35,8.57,No,No,0.05,0.08,0.0,7.0E-4,,50.8
2026-06-01,ALL,피자,1346,1321,0.4695,0.4345,0.1686,0.1469,-7.45,-12.87,No,No,1.22,1.15,0.0,0.0,,49.5
2026-06-01,ALL,청년다방,1240,1219,0.7145,0.7326,0.0863,0.0632,2.53,-26.77,No,Yes,0.13,0.34,0.0,0.0,,49.6
2026-06-01,ALL,메가커피,1185,1231,0.697,0.7092,0.1823,0.1828,1.75,0.27,No,No,0.78,0.74,0.0,0.0,,51.0
2026-06-01,ALL,본죽,1212,1203,0.764,0.7706,0.3259,0.3242,0.86,-0.52,No,No,0.45,0.54,0.0,0.0,,49.8
2026-06-01,ALL,족발,1172,1125,0.5162,0.4836,0.1792,0.152,-6.32,-15.18,No,No,0.97,1.0,0.0,0.0,,49.0
2026-06-01,ALL,교촌치킨,1102,1178,0.7123,0.7148,0.2178,0.2309,0.35,6.01,No,No,0.43,0.46,0.0,0.0,,51.7
2026-06-01,BAEMIN_DELIVERY,피자,1074,1122,0.635,0.607,0.1899,0.2094,-4.41,10.27,No,No,5.3,4.61,0.0019,0.0,-100.0,51.1
2026-06-01,BAEMIN_DELIVERY,맘스터치,1017,1108,0.7493,0.7256,0.2055,0.1922,-3.16,-6.47,No,No,0.63,0.8,0.0039,0.0036,-7.69,52.1
2026-06-01,ALL,치킨,1041,1018,0.3381,0.3517,0.0941,0.1012,4.02,7.55,No,No,1.29,1.29,0.0,0.0,,49.4
2026-06-01,ALL,떡볶이,1051,1001,0.3977,0.3886,0.0961,0.0949,-2.29,-1.25,No,No,1.33,1.38,0.0,0.0,,48.8
2026-06-01,ALL,초밥,1034,995,0.5464,0.5226,0.1509,0.1317,-4.36,-12.72,No,No,0.97,0.87,0.0,0.0,,49.0
2026-06-01,BAEMIN_DELIVERY,떡볶이,1036,977,0.6264,0.6325,0.1776,0.1586,0.97,-10.7,No,No,6.75,7.13,0.0019,0.0,-100.0,48.5
2026-06-01,ALL,파리바게트,1033,937,0.7686,0.7887,0.122,0.1409,2.62,15.49,No,No,0.46,0.41,0.0,0.0,,47.6
2026-06-01,ALL,명랑핫도그,966,988,0.7267,0.7277,0.118,0.1164,0.14,-1.36,No,No,0.2,0.3,0.0,0.0,,50.6
2026-06-01,ALL,닭발,936,955,0.4786,0.5079,0.1197,0.1309,6.12,9.36,No,No,1.06,1.09,0.0,0.0,,50.5
2026-06-01,ALL,반찬,937,928,0.5902,0.5679,0.175,0.1627,-3.78,-7.03,No,No,1.05,1.13,0.0,0.0,,49.8
2026-06-01,BAEMIN_DELIVERY,초밥,899,920,0.6663,0.6674,0.1869,0.1707,0.17,-8.67,No,No,2.7,3.21,0.0,0.0,,50.6
2026-06-01,ALL,설빙,880,938,0.7864,0.7793,0.192,0.21,-0.9,9.37,No,No,0.41,0.39,0.0,0.0,,51.6
2026-06-01,BAEMIN_DELIVERY,치킨,911,882,0.5576,0.5918,0.1888,0.1599,6.13,-15.31,No,No,8.24,7.63,0.0044,0.0011,-75.0,49.2
2026-06-01,ALL,햄버거,874,878,0.4485,0.4351,0.1545,0.1367,-2.99,-11.52,No,No,1.11,1.27,0.0,0.0,,50.1
2026-06-01,BAEMIN_DELIVERY,족발,859,866,0.6519,0.6247,0.1967,0.2067,-4.17,5.08,No,No,3.37,3.39,0.0,0.0,,50.2
2026-06-01,BAEMIN_DELIVERY,돈까스,831,887,0.6077,0.611,0.1901,0.1759,0.54,-7.47,No,No,5.45,6.1,0.0,0.0,,51.6
2026-06-01,BAEMIN_DELIVERY,닭발,862,841,0.6067,0.6278,0.1624,0.157,3.48,-3.33,No,No,3.67,4.3,0.0,0.0,,49.4
2026-06-01,ALL,두찜,906,792,0.755,0.7487,0.1876,0.1793,-0.83,-4.42,No,No,0.47,0.5,0.0,0.0,,46.6
2026-06-01,ALL,이삭,834,859,0.8153,0.7742,0.1211,0.1083,-5.04,-10.57,Yes,No,0.19,0.4,0.0312,0.0012,-96.15,50.7
2026-06-01,ALL,샐러드,862,829,0.5418,0.5476,0.1508,0.1592,1.07,5.57,No,No,1.11,1.17,0.0,0.0,,49.0
2026-06-01,ALL,빽다방,877,807,0.7343,0.7373,0.2212,0.2553,0.41,15.42,No,No,0.65,0.58,0.0,0.0,,47.9
2026-06-01,ALL,돈까스,845,822,0.4533,0.427,0.1456,0.1095,-5.8,-24.79,No,Yes,0.98,1.07,0.0,0.0,,49.3
2026-06-01,BAEMIN_DELIVERY,샌드위치,858,806,0.6527,0.6675,0.1119,0.134,2.27,19.75,No,No,5.77,6.11,0.0,0.0,,48.4
2026-06-01,ALL,샌드위치,870,780,0.4391,0.4641,0.0862,0.1064,5.69,23.43,No,No,1.2,1.16,0.0,0.0,,47.3
2026-06-01,BAEMIN_DELIVERY,엽기떡볶이,807,817,0.7385,0.7344,0.2045,0.2166,-0.56,5.92,No,No,0.51,0.55,0.0074,0.0024,-67.57,50.3
2026-06-01,ALL,엽떡,793,827,0.7755,0.821,0.2308,0.2588,5.87,12.13,Yes,No,0.25,0.23,0.0,0.0,,51.0
2026-06-01,ALL,교촌,775,840,0.6645,0.6952,0.191,0.1845,4.62,-3.4,No,No,0.42,0.41,0.0052,0.0012,-76.92,52.0
2026-06-01,ALL,김치찜,840,714,0.4964,0.5518,0.1738,0.2115,11.16,21.69,Yes,No,0.9,0.92,0.0,0.0,,45.9
2026-06-01,ALL,빙수,779,774,0.57,0.5736,0.1335,0.1344,0.63,0.67,No,No,1.04,1.06,0.0,0.0,,49.8
2026-06-01,ALL,죽,793,760,0.628,0.6447,0.2573,0.2539,2.66,-1.32,No,No,0.94,0.93,0.0,0.0,,48.9
2026-06-01,BAEMIN_DELIVERY,햄버거,761,791,0.6505,0.6346,0.2089,0.22,-2.44,5.31,No,No,4.72,3.95,0.0013,0.0038,192.31,51.0
2026-06-01,ALL,포케,754,754,0.5995,0.5981,0.1989,0.179,-0.23,-10.01,No,No,0.9,1.02,0.0,0.0,,50.0
2026-06-01,BAEMIN_DELIVERY,김치찜,832,667,0.6526,0.6642,0.2031,0.2399,1.78,18.12,No,No,2.46,2.57,0.0,0.0,,44.5
2026-06-01,ALL,버거킹,763,732,0.844,0.7773,0.2398,0.2527,-7.9,5.38,Yes,No,0.11,0.22,0.0,0.0,,49.0
2026-06-01,ALL,요아정,766,675,0.7141,0.7719,0.1736,0.203,8.09,16.94,Yes,No,0.48,0.53,0.0,0.0,,46.8
2026-06-01,ALL,육회,657,781,0.5967,0.5429,0.1766,0.1575,-9.02,-10.82,Yes,No,0.97,0.95,0.0,0.0,,54.3
2026-06-01,BAEMIN_DELIVERY,국밥,745,686,0.6295,0.5991,0.2013,0.223,-4.83,10.78,No,No,3.68,3.72,0.0027,0.0,-100.0,47.9
2026-06-01,ALL,국밥,766,662,0.4987,0.4864,0.1789,0.1798,-2.47,0.5,No,No,1.07,0.92,0.0,0.0,,46.4
2026-06-01,BAEMIN_DELIVERY,빙수,719,699,0.6676,0.6967,0.1697,0.1502,4.36,-11.49,No,No,3.89,4.45,0.0,0.0,,49.3
2026-06-01,BAEMIN_DELIVERY,맥도날드,685,645,0.7066,0.7101,0.254,0.3085,0.5,21.46,No,Yes,0.12,0.22,0.0029,0.0016,-44.83,48.5
2026-06-01,ALL,피자스쿨,666,659,0.7252,0.6722,0.2012,0.2094,-7.31,4.08,Yes,No,0.35,0.44,0.0,0.0,,49.7
2026-06-01,ALL,공차,643,679,0.7823,0.7703,0.2146,0.2091,-1.53,-2.56,No,No,0.48,0.37,0.0,0.0015,,51.4
2026-06-01,BAEMIN_DELIVERY,샐러드,673,649,0.6374,0.6564,0.1426,0.1618,2.98,13.46,No,No,6.04,4.69,0.0,0.0,,49.1
2026-06-01,BAEMIN_DELIVERY,교촌치킨,656,662,0.7363,0.7372,0.2607,0.2372,0.12,-9.01,No,No,0.74,0.63,0.0046,0.003,-34.78,50.2
2026-06-01,ALL,컴포즈,705,611,0.7376,0.7807,0.1603,0.1489,5.84,-7.11,No,No,0.58,0.68,0.0,0.0016,,46.4
2026-06-01,ALL,굽네치킨,641,667,0.6802,0.6912,0.2012,0.1904,1.62,-5.37,No,No,0.59,0.53,0.0,0.0,,51.0
2026-06-01,BAEMIN_DELIVERY,반찬,637,644,0.6939,0.6894,0.1743,0.1491,-0.65,-14.46,No,No,4.11,3.39,0.0,0.0,,50.3
2026-06-01,ALL,파스타,670,578,0.5478,0.519,0.1746,0.1765,-5.26,1.09,No,No,0.8,0.93,0.0,0.0,,46.3
2026-06-01,BAEMIN_DELIVERY,롯데리아,622,621,0.7733,0.7375,0.3232,0.2882,-4.63,-10.83,No,No,0.26,0.37,0.0032,0.0032,0.0,50.0
2026-06-01,ALL,찜닭,633,609,0.575,0.5386,0.2006,0.1987,-6.33,-0.95,No,No,0.91,1.0,0.0,0.0,,49.0
2026-06-01,BAEMIN_DELIVERY,BBQ,609,632,0.6946,0.6962,0.2266,0.2136,0.23,-5.74,No,No,1.28,1.13,0.0,0.0032,,50.9
2026-06-01,ALL,신전떡볶이,541,678,0.7486,0.7286,0.2274,0.2094,-2.67,-7.92,No,No,0.33,0.4,0.0,0.0,,55.6
2026-06-01,BAEMIN_DELIVERY,파스타,601,612,0.6223,0.6634,0.1797,0.2059,6.6,14.58,No,No,3.74,3.7,0.0,0.0,,50.5
2026-06-01,BAEMIN_DELIVERY,찜닭,602,589,0.6628,0.6214,0.2442,0.2122,-6.25,-13.1,No,No,2.87,2.43,0.0,0.0,,49.5
2026-06-01,ALL,지코바,573,616,0.6998,0.6916,0.2443,0.2321,-1.17,-4.99,No,No,0.43,0.59,0.0,0.0,,51.8
2026-06-01,ALL,닭강정,579,594,0.5285,0.5404,0.1364,0.1431,2.25,4.91,No,No,0.95,0.91,0.0,0.0,,50.6
2026-06-01,ALL,kfc,622,549,0.799,0.7923,0.2058,0.2259,-0.84,9.77,No,No,0.2,0.14,0.0,0.0,,46.9
2026-06-01,ALL,피자에땅,528,641,0.3258,0.2793,0.0227,0.0265,-14.27,16.74,No,No,0.17,0.41,0.0,0.0,,54.8
2026-06-01,ALL,쌀국수,563,560,0.54,0.5321,0.1794,0.2,-1.46,11.48,No,No,0.88,0.97,0.0,0.0,,49.9
2026-06-01,ALL,BHC,486,622,0.7531,0.7042,0.1934,0.1624,-6.49,-16.03,No,No,0.57,0.67,0.0,0.0,,56.1
2026-06-01,ALL,한솥,545,554,0.7706,0.7473,0.2716,0.2238,-3.02,-17.6,No,No,0.48,0.43,0.0,0.0018,,50.4
2026-06-01,ALL,과일,550,543,0.6455,0.5967,0.1436,0.1068,-7.56,-25.63,No,No,0.77,0.9,0.0,0.0,,49.7
2026-06-01,ALL,밀면,473,613,0.556,0.4225,0.167,0.1109,-24.01,-33.59,Yes,Yes,0.79,0.96,0.0,0.0,,56.4
2026-06-01,BAEMIN_DELIVERY,닭강정,531,553,0.629,0.6582,0.1525,0.1646,4.64,7.93,No,No,3.06,3.04,0.0,0.0,,51.0
2026-06-01,BAEMIN_DELIVERY,육회,497,587,0.6519,0.7104,0.1851,0.1772,8.97,-4.27,Yes,No,3.01,2.73,0.0,0.0,,54.2
2026-06-01,BAEMIN_DELIVERY,교촌,557,516,0.7127,0.7384,0.2226,0.2151,3.61,-3.37,No,No,0.6,0.72,0.0144,0.0,-100.0,48.1
2026-06-01,BAEMIN_DELIVERY,케이크,573,495,0.6876,0.7475,0.082,0.0828,8.71,0.98,Yes,No,7.89,5.49,0.0,0.002,,46.3
2026-06-01,ALL,회,540,520,0.5259,0.5212,0.1204,0.0904,-0.89,-24.92,No,No,0.89,0.93,0.0,0.0,,49.1
2026-06-01,BAEMIN_DELIVERY,포케,528,530,0.661,0.6849,0.1723,0.1792,3.62,4.0,No,No,2.46,2.67,0.0038,0.0,-100.0,50.1
2026-06-01,ALL,와플,536,511,0.6082,0.5812,0.1306,0.1448,-4.44,10.87,No,No,1.03,0.86,0.0,0.0,,48.8
2026-06-01,BAEMIN_DELIVERY,메가커피,494,548,0.6721,0.7153,0.1943,0.2135,6.43,9.88,No,No,1.86,1.66,0.0081,0.0,-100.0,52.6
2026-06-01,ALL,bhc,572,459,0.6958,0.6601,0.1748,0.1569,-5.13,-10.24,No,No,0.67,0.63,0.0,0.0,,44.5
2026-06-01,ALL,처갓집양념치킨,508,512,0.6594,0.709,0.1181,0.1543,7.52,30.65,No,No,0.55,0.62,0.0,0.0,,50.2
2026-06-01,ALL,기영이숯불두마리치킨,484,522,0.7025,0.6705,0.0537,0.0402,-4.56,-25.14,No,No,0.15,0.35,0.0,0.0,,51.9
2026-06-01,ALL,베스킨라빈스,504,481,0.873,0.8108,0.2659,0.2599,-7.12,-2.26,Yes,No,0.31,0.3,0.002,0.0021,5.0,48.8
2026-06-01,ALL,뚜레쥬르,497,481,0.7907,0.8087,0.1127,0.106,2.28,-5.94,No,No,0.35,0.49,0.0,0.0,,49.2
2026-06-01,ALL,투썸플레이스,488,487,0.7705,0.7495,0.0861,0.0637,-2.73,-26.02,No,No,0.32,0.41,0.0,0.0,,49.9
2026-06-01,ALL,노랑통닭,450,518,0.6644,0.6853,0.18,0.1757,3.15,-2.39,No,No,0.49,0.63,0.0,0.0,,53.5
2026-06-01,BAEMIN_DELIVERY,와플,481,481,0.7027,0.7131,0.1746,0.1601,1.48,-8.3,No,No,2.82,3.13,0.0021,0.0,-100.0,50.0
2026-06-01,BAEMIN_DELIVERY,쌀국수,480,461,0.6792,0.6226,0.2021,0.1996,-8.33,-1.24,No,No,2.33,2.16,0.0021,0.0,-100.0,49.0
2026-06-01,ALL,토스트,506,429,0.496,0.5058,0.1285,0.1119,1.98,-12.92,No,No,1.06,1.07,0.0,0.0,,45.9
2026-06-01,ALL,케이크,499,424,0.4349,0.4575,0.0541,0.0542,5.2,0.18,No,No,1.25,1.22,0.0,0.0,,45.9
2026-06-01,BAEMIN_DELIVERY,짬뽕,499,424,0.6313,0.6439,0.1523,0.2052,2.0,34.73,No,Yes,3.83,4.34,0.0,0.0,,45.9
2026-06-01,BAEMIN_DELIVERY,처갓집양념치킨,472,449,0.6822,0.6993,0.1801,0.1626,2.51,-9.72,No,No,0.87,0.65,0.0021,0.0,-100.0,48.8
2026-06-01,ALL,한솥도시락,462,456,0.7208,0.75,0.2121,0.239,4.05,12.68,No,No,0.49,0.47,0.0,0.0,,49.7
2026-06-01,ALL,콩국수,423,471,0.565,0.518,0.1466,0.1295,-8.32,-11.66,No,No,0.92,0.95,0.0,0.0,,52.7
2026-06-01,BAEMIN_DELIVERY,죽,469,419,0.6887,0.7017,0.2452,0.2315,1.89,-5.59,No,No,2.5,2.64,0.0043,0.0024,-44.19,47.2
2026-06-01,ALL,타코야끼,439,447,0.5285,0.5414,0.164,0.1454,2.44,-11.34,No,No,0.95,0.87,0.0,0.0,,50.5
2026-06-01,ALL,돼지게티,466,418,0.633,0.5526,0.0837,0.0598,-12.7,-28.55,Yes,No,0.07,0.25,0.0,0.0,,47.3
2026-06-01,BAEMIN_DELIVERY,서브웨이,455,413,0.7099,0.7554,0.2462,0.2252,6.41,-8.53,No,No,0.58,0.64,0.0066,0.0024,-63.64,47.6
2026-06-01,BAEMIN_DELIVERY,콩국수,367,497,0.703,0.7022,0.2289,0.2414,-0.11,5.46,No,No,3.71,3.19,0.0,0.0,,57.5
2026-06-01,ALL,짬뽕,473,379,0.4651,0.4222,0.1374,0.1161,-9.22,-15.5,No,No,1.15,1.09,0.0,0.0,,44.5
2026-06-01,BAEMIN_DELIVERY,굽네치킨,428,420,0.7033,0.7405,0.236,0.2667,5.29,13.01,No,No,0.87,0.79,0.0,0.0,,49.5
2026-06-01,ALL,보쌈,453,387,0.5475,0.5349,0.1921,0.1809,-2.3,-5.83,No,No,0.92,1.08,0.0,0.0,,46.1
2026-06-01,BAEMIN_DELIVERY,두찜,446,391,0.6996,0.7187,0.1614,0.1586,2.73,-1.73,No,No,0.56,0.28,0.0022,0.0,-100.0,46.7
2026-06-01,BAEMIN_DELIVERY,회,444,390,0.6779,0.6769,0.1396,0.1308,-0.15,-6.3,No,No,3.21,3.26,0.0023,0.0,-100.0,46.8
2026-06-01,ALL,짜장면,431,401,0.5035,0.4863,0.1694,0.187,-3.42,10.39,No,No,0.95,1.03,0.0,0.0,,48.2
2026-06-01,ALL,마라샹궈,415,412,0.5807,0.5777,0.2241,0.2087,-0.52,-6.87,No,No,0.88,0.93,0.0,0.0,,49.8
2026-06-01,BAEMIN_DELIVERY,토스트,433,392,0.6328,0.6505,0.1085,0.148,2.8,36.41,No,No,5.18,4.29,0.0,0.0026,,47.5
2026-06-01,ALL,아구찜,406,409,0.633,0.5403,0.2044,0.1638,-14.64,-19.86,Yes,No,0.79,0.81,0.0,0.0,,50.2
2026-06-01,BAEMIN_DELIVERY,보쌈,414,392,0.6401,0.6811,0.186,0.2015,6.41,8.33,No,No,4.07,3.81,0.0,0.0,,48.6
2026-06-01,BAEMIN_DELIVERY,명랑핫도그,399,405,0.7419,0.6914,0.1078,0.0914,-6.81,-15.21,No,No,0.28,0.38,0.0,0.0,,50.4
2026-06-01,ALL,곱창,402,399,0.4876,0.4862,0.1219,0.1253,-0.29,2.79,No,No,1.15,1.02,0.0,0.0,,49.8
2026-06-01,BAEMIN_DELIVERY,과일,408,380,0.6618,0.6763,0.125,0.1289,2.19,3.12,No,No,2.98,3.09,0.0,0.0,,48.2
2026-06-01,BAEMIN_DELIVERY,타코야끼,392,396,0.6378,0.6212,0.1709,0.1944,-2.6,13.75,No,No,2.77,2.24,0.0,0.0,,50.3
2026-06-01,ALL,써브웨이,353,433,0.779,0.8037,0.204,0.1894,3.17,-7.16,No,No,0.33,0.29,0.0,0.0,,55.1
2026-06-01,BAEMIN_DELIVERY,밀면,372,401,0.6263,0.6135,0.207,0.1671,-2.04,-19.28,No,No,3.29,2.77,0.0,0.0,,51.9
2026-06-01,BAEMIN_DELIVERY,청년다방,379,383,0.5646,0.6162,0.0765,0.094,9.14,22.88,No,No,0.19,0.36,0.0053,0.0,-100.0,50.3
2026-06-01,ALL,카페인중독,395,365,0.7975,0.7836,0.1646,0.1425,-1.74,-13.43,No,No,0.22,0.4,0.0,0.0,,48.0
2026-06-01,BAEMIN_DELIVERY,곱창,375,380,0.608,0.6079,0.12,0.1684,-0.02,40.33,No,No,3.42,3.79,0.0,0.0,,50.3
2026-06-01,ALL,커피,375,366,0.36,0.4098,0.1707,0.1448,13.83,-15.17,No,No,1.49,1.19,0.0,0.0,,49.4
2026-06-01,ALL,만두,359,381,0.4596,0.4672,0.1393,0.1129,1.65,-18.95,No,No,1.1,1.13,0.0,0.0,,51.5
2026-06-01,ALL,배스킨라빈스,320,420,0.7438,0.7214,0.1625,0.1167,-3.01,-28.18,No,No,0.23,0.27,0.0,0.0,,56.8
2026-06-01,ALL,빵,396,344,0.4621,0.4099,0.0556,0.061,-11.3,9.71,No,No,1.14,1.38,0.0,0.0,,46.5
2026-06-01,BAEMIN_DELIVERY,덮밥,385,352,0.5766,0.6903,0.161,0.1591,19.72,-1.18,Yes,No,5.55,4.92,0.0,0.0,,47.8
2026-06-01,ALL,부대찌개,378,353,0.5899,0.5496,0.1984,0.1813,-6.83,-8.62,No,No,0.94,1.09,0.0,0.0,,48.3
2026-06-01,BAEMIN_DELIVERY,짜장면,347,380,0.6542,0.6053,0.2075,0.2,-7.47,-3.61,No,No,3.13,3.54,0.0,0.0,,52.3
2026-06-01,ALL,푸라닭,360,366,0.7556,0.6885,0.1861,0.1612,-8.88,-13.38,Yes,No,0.39,0.42,0.0,0.0,,50.4
2026-06-01,BAEMIN_DELIVERY,부대찌개,366,356,0.7186,0.7022,0.2268,0.2275,-2.28,0.31,No,No,2.4,2.98,0.0,0.0,,49.3
2026-06-01,ALL,쏘쏘사라다,342,378,0.1316,0.1825,0.0088,0.0079,38.68,-10.23,No,No,0.13,0.28,0.0,0.0,,52.5
2026-06-01,ALL,동대문엽기떡볶이,385,329,0.7714,0.7872,0.187,0.2219,2.05,18.66,No,No,0.35,0.37,0.0,0.0,,46.1
2026-06-01,BAEMIN_DELIVERY,지코바,342,372,0.7456,0.6694,0.2515,0.2339,-10.22,-7.0,Yes,No,0.47,0.61,0.0,0.0027,,52.1
2026-06-01,ALL,육회바른연어,352,360,0.7983,0.7417,0.196,0.1778,-7.09,-9.29,No,No,0.37,0.44,0.0,0.0,,50.6
2026-06-01,ALL,라멘,359,351,0.5376,0.5014,0.1365,0.151,-6.73,10.62,No,No,0.66,0.68,0.0,0.0,,49.4
2026-06-01,BAEMIN_DELIVERY,버거킹,350,360,0.7829,0.7667,0.2371,0.2611,-2.07,10.12,No,No,0.2,0.32,0.0,0.0,,50.7
2026-06-01,ALL,도시락,351,358,0.5641,0.5251,0.1225,0.1592,-6.91,29.96,No,No,1.18,1.31,0.0,0.0,,50.5
2026-06-01,ALL,아이스크림,356,353,0.4803,0.4703,0.118,0.1275,-2.08,8.05,No,No,1.11,1.1,0.0,0.0,,49.8
2026-06-01,ALL,곱도리탕,355,330,0.5831,0.5879,0.1831,0.1727,0.82,-5.68,No,No,0.87,0.77,0.0,0.0,,48.2
2026-06-01,BAEMIN_DELIVERY,빵,333,350,0.6577,0.68,0.0901,0.1057,3.39,17.31,No,No,6.79,7.75,0.0,0.0,,51.2
2026-06-01,ALL,수박,353,327,0.4476,0.5076,0.0935,0.0887,13.4,-5.13,No,No,0.92,0.96,0.0,0.0,,48.1
2026-06-01,BAEMIN_DELIVERY,라멘,329,350,0.6778,0.6771,0.1702,0.1943,-0.1,14.16,No,No,1.71,1.52,0.0061,0.0,-100.0,51.5
2026-06-01,ALL,컴포즈커피,331,347,0.7583,0.683,0.2085,0.1527,-9.93,-26.76,Yes,No,0.55,0.8,0.0,0.0,,51.2
2026-06-01,BAEMIN_DELIVERY,뚜레쥬르,343,335,0.7668,0.7672,0.0816,0.0985,0.05,20.71,No,No,0.68,0.73,0.0,0.003,,49.4
2026-06-01,BAEMIN_DELIVERY,BHC,321,352,0.7664,0.7188,0.2679,0.1761,-6.21,-34.27,No,Yes,0.65,0.85,0.0031,0.0,-100.0,52.3
2026-06-01,BAEMIN_DELIVERY,만두,328,339,0.6341,0.6342,0.1189,0.1593,0.02,33.98,No,No,6.08,4.48,0.0,0.0,,50.8
2026-06-01,ALL,반찬가게,356,306,0.6573,0.6863,0.1742,0.1667,4.41,-4.31,No,No,0.93,0.8,0.0,0.0,,46.2
2026-06-01,ALL,스타벅스,358,303,0.7737,0.8086,0.2486,0.2475,4.51,-0.44,No,No,0.35,0.33,0.0,0.0,,45.8
2026-06-01,BAEMIN_DELIVERY,파리바게트,336,321,0.8006,0.785,0.1429,0.1433,-1.95,0.28,No,No,1.07,1.51,0.0,0.0,,48.9
2026-06-01,BAEMIN_DELIVERY,본죽,316,340,0.6835,0.6706,0.2911,0.2265,-1.89,-22.19,No,No,0.78,0.9,0.0032,0.0029,-9.38,51.8
2026-06-01,BAEMIN_DELIVERY,곱도리탕,330,324,0.6667,0.6698,0.2,0.1914,0.46,-4.3,No,No,1.65,1.94,0.0,0.0,,49.5
2026-06-01,BAEMIN_DELIVERY,김치찌개,299,352,0.6421,0.6761,0.2609,0.2386,5.3,-8.55,No,No,3.8,3.84,0.0,0.0,,54.1
2026-06-01,BAEMIN_DELIVERY,피자스쿨,313,336,0.623,0.6607,0.1725,0.1667,6.05,-3.36,No,No,0.65,0.69,0.0,0.0,,51.8
2026-06-01,BAEMIN_DELIVERY,비빔밥,318,327,0.7201,0.6942,0.2484,0.1957,-3.6,-21.22,No,No,4.47,4.58,0.0,0.0,,50.7
2026-06-01,BAEMIN_DELIVERY,아구찜,305,337,0.659,0.7033,0.2295,0.2285,6.72,-0.44,No,No,1.95,1.93,0.0,0.0,,52.5
2026-06-01,ALL,덮밥,313,325,0.5335,0.4923,0.1182,0.1046,-7.72,-11.51,No,No,0.97,1.04,0.0,0.0,,50.9
2026-06-01,ALL,삼겹살,317,320,0.47,0.5094,0.1325,0.1531,8.38,15.55,No,No,0.94,1.06,0.0,0.0,,50.2
2026-06-01,ALL,감자탕,322,313,0.5031,0.4441,0.1708,0.1438,-11.73,-15.81,No,No,0.98,0.85,0.0,0.0,,49.3
2026-06-01,BAEMIN_DELIVERY,설빙,307,327,0.6775,0.7278,0.1824,0.1804,7.42,-1.1,No,No,0.6,0.77,0.0228,0.0,-100.0,51.6
2026-06-01,BAEMIN_DELIVERY,bhc,326,307,0.7362,0.7101,0.1902,0.1954,-3.55,2.73,No,No,0.77,0.78,0.0,0.0,,48.5
2026-06-01,ALL,굽네,334,295,0.7275,0.7458,0.2096,0.2407,2.52,14.84,No,No,0.52,0.55,0.0,0.0,,46.9
2026-06-01,ALL,삼계탕,330,293,0.5576,0.5495,0.1879,0.1468,-1.45,-21.87,No,No,0.92,0.87,0.0,0.0,,47.0
2026-06-01,ALL,비빔밥,305,312,0.4984,0.4776,0.1836,0.1474,-4.17,-19.72,No,No,0.92,1.11,0.0,0.0,,50.6
2026-06-01,BAEMIN_DELIVERY,컴포즈,334,279,0.7425,0.7455,0.1946,0.2079,0.4,6.83,No,No,1.22,1.18,0.0,0.0,,45.5
