report_date,search_vertical,search_query,control_searches,treatment_searches,control_ctr,treatment_ctr,control_cvr,treatment_cvr,ctr_pct_change,cvr_pct_change,ctr_stat_sig,cvr_stat_sig,control_avg_click_rank,treatment_avg_click_rank,control_zrr,treatment_zrr,zrr_pct_change,treatment_traffic_pct
2026-05-31,BAEMIN_DELIVERY,처갓집양념치킨,310,311,0.7129,0.7138,0.1645,0.1511,0.13,-8.15,No,No,0.76,0.67,0.0,0.0,,50.1
2026-05-31,BAEMIN_DELIVERY,노랑통닭,276,344,0.6667,0.7238,0.1486,0.157,8.56,5.65,No,No,0.27,0.43,0.0,0.0029,,55.5
2026-05-31,ALL,국밥,335,272,0.4866,0.4118,0.1254,0.125,-15.37,-0.32,No,No,1.15,0.97,0.0,0.0,,44.8
2026-05-31,BAEMIN_DELIVERY,돈까스,317,289,0.6025,0.6021,0.164,0.1799,-0.07,9.7,No,No,6.66,5.26,0.0,0.0,,47.7
2026-05-31,BAEMIN_DELIVERY,롯데리아,275,306,0.8109,0.768,0.3382,0.3203,-5.29,-5.29,No,No,0.19,0.19,0.0,0.0065,,52.7
2026-05-31,ALL,햄버거,328,247,0.4451,0.3927,0.1341,0.1377,-11.77,2.68,No,No,1.12,1.25,0.0,0.0,,43.0
2026-05-31,BAEMIN_DELIVERY,샌드위치,286,286,0.6189,0.6748,0.0909,0.1154,9.03,26.95,No,No,7.78,5.26,0.0,0.0,,50.0
2026-05-31,ALL,공차,242,325,0.8471,0.5815,0.2686,0.1385,-31.35,-48.44,Yes,Yes,0.36,0.34,0.0,0.0,,57.3
2026-05-31,ALL,돈까스,291,276,0.4433,0.3841,0.1478,0.1087,-13.35,-26.45,No,No,1.19,1.12,0.0,0.0,,48.7
2026-05-31,ALL,파리바게트,286,274,0.8147,0.7336,0.1224,0.1314,-9.95,7.35,Yes,No,0.47,0.4,0.0,0.0,,48.9
2026-05-31,ALL,요아정,304,252,0.7599,0.8095,0.227,0.2222,6.53,-2.11,No,No,0.33,0.43,0.0,0.0,,45.3
2026-05-31,BAEMIN_DELIVERY,김치찜,272,283,0.6691,0.6254,0.2316,0.2297,-6.53,-0.82,No,No,2.01,1.63,0.0,0.0,,51.0
2026-05-31,ALL,닭발,266,287,0.4699,0.4739,0.1165,0.1359,0.85,16.65,No,No,0.9,1.18,0.0,0.0,,51.9
2026-05-31,ALL,밀면,261,287,0.5556,0.5645,0.1992,0.1847,1.6,-7.28,No,No,0.75,0.86,0.0,0.0,,52.4
2026-05-31,ALL,두찜,280,267,0.8036,0.794,0.1893,0.1985,-1.19,4.86,No,No,0.48,0.38,0.0071,0.0,-100.0,48.8
2026-05-31,BAEMIN_DELIVERY,햄버거,291,242,0.6873,0.6818,0.244,0.2893,-0.8,18.57,No,No,3.95,3.47,0.0069,0.0,-100.0,45.4
2026-05-31,ALL,베스킨라빈스,261,270,0.8314,0.8259,0.2107,0.1926,-0.66,-8.59,No,No,0.24,0.35,0.0,0.0,,50.8
2026-05-31,BAEMIN_DELIVERY,닭발,280,249,0.6107,0.6185,0.0964,0.1566,1.28,62.45,No,Yes,4.6,4.88,0.0,0.0,,47.1
2026-05-31,ALL,김치찜,255,260,0.4824,0.4231,0.1804,0.1808,-12.29,0.22,No,No,1.04,0.98,0.0,0.0,,50.5
2026-05-31,BAEMIN_DELIVERY,밀면,251,257,0.6056,0.6809,0.1594,0.2179,12.43,36.7,No,No,3.32,2.46,0.0,0.0,,50.6
2026-05-31,ALL,명랑핫도그,235,255,0.7745,0.7451,0.1532,0.1569,-3.8,2.42,No,No,0.2,0.2,0.0,0.0,,52.0
2026-05-31,ALL,엽떡,227,252,0.7665,0.7976,0.2731,0.2222,4.06,-18.64,No,No,0.26,0.22,0.0,0.0,,52.6
2026-05-31,BAEMIN_DELIVERY,이삭토스트,246,230,0.6463,0.6435,0.1585,0.1435,-0.43,-9.46,No,No,0.38,0.23,0.0,0.0,,48.3
2026-05-31,ALL,샌드위치,220,255,0.4318,0.451,0.0727,0.0902,4.45,24.07,No,No,1.17,1.37,0.0,0.0,,53.7
2026-05-31,ALL,버거킹,243,231,0.7737,0.8528,0.2716,0.303,10.22,11.56,Yes,No,0.14,0.27,0.0,0.0,,48.7
2026-05-31,BAEMIN_DELIVERY,엽기떡볶이,244,217,0.7254,0.765,0.1639,0.2488,5.46,51.8,No,Yes,0.54,0.48,0.0,0.0,,47.1
2026-05-31,BAEMIN_DELIVERY,맥도날드,228,222,0.75,0.7703,0.2719,0.2658,2.71,-2.24,No,No,0.24,0.46,0.0088,0.0045,-48.86,49.3
2026-05-31,BAEMIN_DELIVERY,메가커피,232,215,0.6509,0.6326,0.2112,0.186,-2.81,-11.93,No,No,1.46,1.68,0.0043,0.0,-100.0,48.1
2026-05-31,BAEMIN_DELIVERY,콩국수,219,204,0.7215,0.7206,0.1781,0.2157,-0.12,21.11,No,No,2.72,3.23,0.0,0.0,,48.2
2026-05-31,BAEMIN_DELIVERY,파스타,219,200,0.6393,0.63,0.1689,0.125,-1.45,-25.99,No,No,3.74,2.71,0.0,0.0,,47.7
2026-05-31,ALL,빽다방,217,200,0.6866,0.75,0.2028,0.25,9.23,23.27,No,No,0.49,0.55,0.0,0.0,,48.0
2026-05-31,ALL,파스타,233,180,0.5107,0.5944,0.1674,0.15,16.39,-10.39,No,No,1.0,0.72,0.0,0.0,,43.6
2026-05-31,ALL,피자스쿨,222,182,0.7748,0.7088,0.2387,0.2088,-8.52,-12.53,No,No,0.37,0.51,0.0,0.0,,45.0
2026-05-31,ALL,본죽,210,188,0.719,0.7606,0.2476,0.3138,5.79,26.74,No,No,0.38,0.34,0.0,0.0,,47.2
2026-05-31,BAEMIN_DELIVERY,토스트,192,205,0.5729,0.6049,0.151,0.122,5.59,-19.21,No,No,4.56,3.35,0.0,0.0,,51.6
2026-05-31,ALL,신전떡볶이,188,201,0.7394,0.6766,0.2287,0.2438,-8.49,6.6,No,No,0.25,0.33,0.0,0.0,,51.7
2026-05-31,ALL,교촌,181,205,0.779,0.722,0.1768,0.2341,-7.32,32.41,No,No,0.35,0.36,0.0,0.0049,,53.1
2026-05-31,ALL,토스트,193,193,0.4767,0.4456,0.1088,0.1192,-6.52,9.56,No,No,1.08,0.95,0.0,0.0,,50.0
2026-05-31,ALL,쌀국수,167,215,0.4731,0.5163,0.1257,0.186,9.13,47.97,No,No,1.01,0.93,0.0,0.0,,56.3
2026-05-31,ALL,"60계치킨
",195,183,0.1897,0.2568,0.0256,0.0437,35.37,70.7,No,No,0.16,0.09,0.0,0.0,,48.4
2026-05-31,ALL,콩국수,190,187,0.4684,0.5134,0.1105,0.1444,9.61,30.68,No,No,1.09,0.97,0.0,0.0,,49.6
2026-05-31,ALL,컴포즈,193,183,0.7358,0.7596,0.2021,0.1093,3.23,-45.92,No,Yes,0.52,0.58,0.0,0.0,,48.7
2026-05-31,ALL,회,180,192,0.5167,0.5313,0.1167,0.1302,2.83,11.57,No,No,1.1,0.81,0.0,0.0,,51.6
2026-05-31,ALL,와플,192,178,0.6042,0.5618,0.151,0.1517,-7.02,0.46,No,No,1.04,0.96,0.0,0.0,,48.1
2026-05-31,BAEMIN_DELIVERY,찜닭,210,158,0.681,0.6772,0.2381,0.2342,-0.56,-1.64,No,No,1.86,2.82,0.0,0.0,,42.9
2026-05-31,ALL,처갓집양념치킨,188,177,0.6915,0.7006,0.1702,0.1751,1.32,2.88,No,No,0.42,0.45,0.0,0.0,,48.5
2026-05-31,BAEMIN_DELIVERY,쌀국수,172,192,0.686,0.6563,0.2035,0.2292,-4.33,12.63,No,No,1.96,2.15,0.0058,0.0,-100.0,52.7
2026-05-31,ALL,육회,174,189,0.5517,0.5608,0.1207,0.1852,1.65,53.44,No,No,0.94,0.91,0.0,0.0,,52.1
2026-05-31,ALL,찜닭,174,187,0.569,0.5668,0.1897,0.1818,-0.39,-4.16,No,No,1.11,1.06,0.0,0.0,,51.8
2026-05-31,BAEMIN_DELIVERY,와플,190,167,0.7105,0.6587,0.1895,0.1617,-7.29,-14.67,No,No,3.58,2.37,0.0,0.0,,46.8
2026-05-31,BAEMIN_DELIVERY,케이크,173,183,0.6705,0.7158,0.1214,0.1148,6.76,-5.44,No,No,6.43,7.53,0.0,0.0,,51.4
2026-05-31,ALL,닭강정,175,178,0.4971,0.5449,0.1543,0.1124,9.62,-27.15,No,No,0.8,0.9,0.0,0.0,,50.4
2026-05-31,BAEMIN_DELIVERY,교촌치킨,175,177,0.8514,0.6836,0.3086,0.2429,-19.71,-21.29,Yes,No,0.54,0.6,0.0,0.0169,,50.3
2026-05-31,BAEMIN_DELIVERY,설빙,175,174,0.7714,0.7644,0.2571,0.1724,-0.91,-32.94,No,No,0.38,0.55,0.0057,0.0,-100.0,49.9
2026-05-31,BAEMIN_DELIVERY,짬뽕,200,147,0.615,0.6463,0.205,0.2177,5.09,6.2,No,No,3.56,3.85,0.0,0.0,,42.4
2026-05-31,ALL,과일,180,166,0.6167,0.6205,0.1722,0.1446,0.62,-16.03,No,No,0.74,0.93,0.0,0.0,,48.0
2026-05-31,BAEMIN_DELIVERY,BBQ,167,176,0.5449,0.5739,0.1617,0.1364,5.32,-15.65,No,No,0.96,1.64,0.0,0.0,,51.3
2026-05-31,BAEMIN_DELIVERY,육회,149,193,0.698,0.6477,0.1879,0.1244,-7.21,-33.79,No,No,2.39,2.61,0.0,0.0052,,56.4
2026-05-31,BAEMIN_DELIVERY,회,169,173,0.6095,0.6821,0.1065,0.1503,11.91,41.13,No,No,3.68,3.31,0.0,0.0,,50.6
2026-05-31,ALL,짬뽕,185,150,0.4649,0.36,0.1622,0.0933,-22.56,-42.48,No,No,1.12,1.04,0.0,0.0,,44.8
2026-05-31,BAEMIN_DELIVERY,닭강정,152,180,0.5724,0.6333,0.0987,0.1556,10.64,57.65,No,No,3.62,3.64,0.0,0.0,,54.2
2026-05-31,ALL,케이크,142,188,0.4789,0.4468,0.0282,0.0266,-6.7,-5.67,No,No,0.79,1.35,0.0,0.0,,57.0
2026-05-31,ALL,짜장면,156,171,0.4038,0.4269,0.1667,0.1228,5.72,-26.33,No,No,1.13,1.03,0.0,0.0,,52.3
2026-05-31,BAEMIN_DELIVERY,두찜,164,163,0.8171,0.7975,0.2134,0.2086,-2.4,-2.25,No,No,0.45,0.55,0.0061,0.0,-100.0,49.8
2026-05-31,ALL,샐러드,153,173,0.4641,0.4855,0.1046,0.1329,4.61,27.06,No,No,1.07,1.23,0.0,0.0,,53.1
2026-05-31,ALL,커피,171,155,0.3743,0.3677,0.1228,0.1032,-1.76,-15.96,No,No,1.39,1.33,0.0,0.0,,47.5
2026-05-31,ALL,투썸플레이스,156,163,0.7628,0.6871,0.0897,0.0613,-9.92,-31.66,No,No,0.26,0.38,0.0,0.0,,51.1
2026-05-31,ALL,물회,149,168,0.557,0.5952,0.094,0.0655,6.86,-30.32,No,No,0.88,1.04,0.0,0.0,,53.0
2026-05-31,ALL,보쌈,145,172,0.5586,0.5233,0.1586,0.1395,-6.32,-12.04,No,No,1.01,1.03,0.0,0.0,,54.3
2026-05-31,BAEMIN_DELIVERY,빵,144,172,0.6736,0.6453,0.0764,0.0523,-4.2,-31.54,No,No,7.03,8.68,0.0,0.0,,54.4
2026-05-31,ALL,빵,149,166,0.443,0.4157,0.0671,0.0301,-6.16,-55.14,No,No,1.26,1.22,0.0,0.0,,52.7
2026-05-31,ALL,bhc,149,165,0.7584,0.7576,0.1812,0.1697,-0.11,-6.35,No,No,0.76,0.68,0.0,0.0,,52.5
2026-05-31,ALL,죽,165,148,0.6,0.6419,0.297,0.2365,6.98,-20.37,No,No,0.84,0.92,0.0,0.0,,47.3
2026-05-31,ALL,kfc,149,162,0.7919,0.8827,0.2215,0.2099,11.47,-5.24,Yes,No,0.16,0.17,0.0,0.0,,52.1
2026-05-31,ALL,아이스크림,144,164,0.5417,0.4451,0.1528,0.1037,-17.83,-32.13,No,No,1.29,1.26,0.0,0.0,,53.2
2026-05-31,BAEMIN_DELIVERY,짜장면,150,156,0.6467,0.6218,0.2533,0.2051,-3.85,-19.03,No,No,3.74,2.77,0.0,0.0064,,51.0
2026-05-31,ALL,한솥,139,159,0.7266,0.6604,0.1727,0.2138,-9.11,23.8,No,No,0.52,0.35,0.0,0.0,,53.4
2026-05-31,ALL,쏘쏘사라다,145,150,0.1724,0.1267,0.0276,0.0133,-26.51,-51.81,No,No,0.0,0.47,0.0,0.0,,50.8
2026-05-31,BAEMIN_DELIVERY,샐러드,135,160,0.6519,0.6062,0.1556,0.1437,-7.01,-7.65,No,No,10.26,4.33,0.0,0.0,,54.2
2026-05-31,ALL,BHC,146,148,0.774,0.8108,0.2329,0.223,4.75,-4.25,No,No,0.42,0.47,0.0,0.0,,50.3
2026-05-31,ALL,지코바,168,126,0.7381,0.6667,0.1786,0.2222,-9.67,24.41,No,No,0.31,0.33,0.0,0.0,,42.9
2026-05-31,BAEMIN_DELIVERY,물회,139,149,0.6475,0.651,0.1511,0.2013,0.54,33.22,No,No,3.09,2.63,0.0,0.0,,51.7
2026-05-31,ALL,뚜레쥬르,157,128,0.8408,0.7969,0.0828,0.1797,-5.22,117.03,No,Yes,0.2,0.32,0.0,0.0,,44.9
2026-05-31,ALL,배스킨라빈스,143,142,0.8322,0.7606,0.1678,0.0986,-8.6,-41.24,No,No,0.37,0.31,0.0,0.0,,49.8
2026-05-31,BAEMIN_DELIVERY,보쌈,121,162,0.6446,0.6235,0.2066,0.1173,-3.27,-43.22,No,Yes,4.71,4.29,0.0,0.0,,57.2
2026-05-31,BAEMIN_DELIVERY,커피,150,131,0.5733,0.5496,0.22,0.2061,-4.13,-6.32,No,No,5.79,8.88,0.0133,0.0,-100.0,46.6
2026-05-31,BAEMIN_DELIVERY,부대찌개,151,129,0.702,0.6744,0.2583,0.2403,-3.93,-6.97,No,No,2.97,4.83,0.0,0.0,,46.1
2026-05-31,ALL,반찬,143,136,0.4895,0.4926,0.1049,0.0809,0.63,-22.88,No,No,1.19,1.01,0.0,0.0,,48.7
2026-05-31,ALL,포케,146,132,0.6164,0.6212,0.1849,0.1667,0.78,-9.84,No,No,0.96,0.94,0.0,0.0,,47.5
2026-05-31,BAEMIN_DELIVERY,만두,140,135,0.6286,0.4963,0.0643,0.0963,-21.05,49.77,Yes,No,9.77,7.25,0.0,0.0,,49.1
2026-05-31,ALL,부대찌개,136,138,0.5441,0.5942,0.1618,0.2536,9.21,56.74,No,No,0.72,1.1,0.0,0.0,,50.4
2026-05-31,ALL,한솥도시락,155,118,0.7226,0.661,0.2065,0.2373,-8.52,14.92,No,No,0.41,0.33,0.0,0.0,,43.2
2026-05-31,ALL,만두,159,112,0.4717,0.4464,0.1006,0.1161,-5.36,15.41,No,No,1.07,1.12,0.0,0.0,,41.3
2026-05-31,ALL,카페인중독,127,140,0.7638,0.8286,0.1654,0.2,8.48,20.92,No,No,0.18,0.32,0.0,0.0,,52.4
2026-05-31,ALL,60계치킨,133,133,0.782,0.8421,0.1955,0.2481,7.69,26.91,No,No,0.4,0.34,0.0,0.0,,50.0
2026-05-31,ALL,이디야,118,148,0.661,0.7297,0.1864,0.2297,10.39,23.23,No,No,0.65,0.7,0.0,0.0,,55.6
2026-05-31,BAEMIN_DELIVERY,버거킹,138,125,0.7464,0.8,0.2029,0.208,7.18,2.51,No,No,0.23,0.19,0.0145,0.008,-44.83,47.5
2026-05-31,BAEMIN_DELIVERY,교촌,132,130,0.8106,0.6462,0.2273,0.2462,-20.28,8.32,Yes,No,0.48,0.55,0.0076,0.0077,1.32,49.6
2026-05-31,ALL,청년피자,120,138,0.4417,0.529,0.075,0.1014,19.76,35.2,No,No,0.06,0.18,0.0,0.0,,53.5
2026-05-31,BAEMIN_DELIVERY,과일,129,128,0.6977,0.6328,0.1318,0.0859,-9.3,-34.83,No,No,3.3,5.6,0.0,0.0,,49.8
2026-05-31,BAEMIN_DELIVERY,꾸브라꼬숯불치킨,113,136,0.5133,0.5221,0.0619,0.0368,1.71,-40.55,No,No,0.45,0.14,0.0,0.0,,54.6
2026-05-31,ALL,청년다방,118,129,0.839,0.6667,0.1441,0.1318,-20.54,-8.54,Yes,No,0.17,0.21,0.0,0.0,,52.2
2026-05-31,BAEMIN_DELIVERY,곱창,113,133,0.6018,0.5263,0.1593,0.1353,-12.55,-15.07,No,No,3.19,3.67,0.0,0.0,,54.1
2026-05-31,BAEMIN_DELIVERY,탕수육,119,127,0.5882,0.6457,0.1429,0.189,9.78,32.26,No,No,4.86,3.61,0.0,0.0,,51.6
2026-05-31,ALL,컴포즈커피,131,113,0.7023,0.7257,0.1985,0.1327,3.33,-33.15,No,No,0.54,0.43,0.0,0.0,,46.3
2026-05-31,BAEMIN_DELIVERY,덮밥,120,123,0.5667,0.626,0.175,0.1626,10.46,-7.09,No,No,5.21,4.6,0.0,0.0,,50.6
2026-05-31,ALL,스타벅스,135,107,0.7407,0.8598,0.2148,0.2336,16.08,8.75,Yes,No,0.31,0.33,0.0,0.0,,44.2
2026-05-31,BAEMIN_DELIVERY,반찬,119,116,0.6807,0.5345,0.0924,0.1034,-21.48,11.9,Yes,No,4.62,4.74,0.0,0.0,,49.4
2026-05-31,ALL,타코야끼,114,119,0.5263,0.5294,0.2105,0.1092,0.59,-48.12,No,Yes,0.75,1.03,0.0,0.0,,51.1
2026-05-31,BAEMIN_DELIVERY,굽네치킨,104,126,0.6923,0.7222,0.3077,0.2302,4.32,-25.19,No,No,0.54,0.73,0.0,0.0,,54.8
2026-05-31,BAEMIN_DELIVERY,서브웨이,117,111,0.6239,0.7568,0.1709,0.3063,21.3,79.23,Yes,Yes,0.47,0.31,0.0,0.0,,48.7
2026-05-31,ALL,피자에땅,102,124,0.3137,0.25,0.0098,0.0161,-20.31,64.29,No,No,0.19,0.29,0.0,0.0,,54.9
2026-05-31,BAEMIN_DELIVERY,라멘,106,119,0.6604,0.6471,0.1415,0.2269,-2.01,60.35,No,No,1.13,1.26,0.0,0.0168,,52.9
2026-05-31,ALL,라멘,117,106,0.5556,0.5094,0.094,0.0943,-8.32,0.32,No,No,0.48,0.52,0.0,0.0,,47.5
2026-05-31,BAEMIN_DELIVERY,명랑핫도그,108,115,0.6574,0.687,0.1389,0.1391,4.5,0.14,No,No,0.11,0.14,0.037,0.0,-100.0,51.6
2026-05-31,BAEMIN_DELIVERY,아이스크림,101,122,0.6535,0.6885,0.099,0.1639,5.36,65.56,No,No,6.65,6.23,0.0,0.0,,54.7
2026-05-31,ALL,아구찜,126,94,0.6905,0.6064,0.2302,0.234,-12.18,1.65,No,No,0.56,0.91,0.0,0.0,,42.7
2026-05-31,ALL,곱창,110,109,0.5455,0.4495,0.1273,0.0459,-17.6,-63.94,No,Yes,1.25,1.22,0.0,0.0,,49.8
2026-05-31,ALL,도시락,109,110,0.4771,0.3909,0.1835,0.1455,-18.07,-20.71,No,No,1.23,1.09,0.0,0.0,,50.2
2026-05-31,BAEMIN_DELIVERY,도시락,113,104,0.6283,0.6538,0.1062,0.1923,4.06,81.07,No,No,3.93,5.47,0.0,0.0,,47.9
2026-05-31,BAEMIN_DELIVERY,비빔밥,120,97,0.5917,0.7113,0.2,0.1546,20.21,-22.7,No,No,3.76,5.86,0.0,0.0,,44.7
2026-05-31,ALL,김치찌개,111,105,0.4955,0.4381,0.0991,0.0952,-11.58,-3.94,No,No,1.07,1.0,0.0,0.0,,48.6
2026-05-31,ALL,수박,114,102,0.4298,0.4804,0.0877,0.1176,11.77,34.09,No,No,1.06,0.94,0.0,0.0,,47.2
2026-05-31,ALL,감자탕,109,106,0.5413,0.6226,0.156,0.2264,15.02,45.13,No,No,1.02,0.98,0.0,0.0,,49.3
2026-05-31,BAEMIN_DELIVERY,파리바게트,102,113,0.7647,0.7699,0.1275,0.2124,0.68,66.59,No,No,0.97,1.33,0.0,0.0,,52.6
2026-05-31,ALL,도미노피자,111,103,0.6847,0.6505,0.045,0.1456,-4.99,223.56,No,Yes,0.0,0.09,0.0,0.0,,48.1
2026-05-31,BAEMIN_DELIVERY,포케,116,98,0.6724,0.7245,0.1466,0.2347,7.75,60.1,No,No,2.06,1.66,0.0,0.0102,,45.8
2026-05-31,ALL,삼계탕,109,104,0.4862,0.5577,0.156,0.1538,14.71,-1.41,No,No,1.17,0.97,0.0,0.0,,48.8
2026-05-31,BAEMIN_DELIVERY,삼계탕,120,93,0.6167,0.6667,0.1333,0.1398,8.11,4.88,No,No,2.15,2.47,0.0,0.0,,43.7
2026-05-31,BAEMIN_DELIVERY,소림마라,107,105,0.6262,0.5714,0.0467,0.0762,-8.75,63.17,No,No,0.12,0.45,0.0,0.0,,49.5
2026-05-31,BAEMIN_DELIVERY,bhc,118,93,0.7627,0.7419,0.178,0.2151,-2.73,20.84,No,No,0.97,1.1,0.0,0.0,,44.1
2026-05-31,BAEMIN_DELIVERY,김치찌개,94,116,0.7234,0.6121,0.3085,0.1897,-15.39,-38.51,No,Yes,3.21,6.8,0.0,0.0086,,55.2
2026-05-31,BAEMIN_DELIVERY,칼국수,118,92,0.6017,0.6413,0.1102,0.163,6.58,47.91,No,No,5.0,4.1,0.0,0.0,,43.8
2026-05-31,ALL,와플대학,99,109,0.8485,0.7248,0.2222,0.1651,-14.58,-25.7,Yes,No,0.17,0.22,0.0,0.0,,52.4
2026-05-31,ALL,마라샹궈,103,103,0.6117,0.5437,0.1748,0.1845,-11.12,5.55,No,No,0.95,0.75,0.0,0.0,,50.0
2026-05-31,ALL,탕수육,97,109,0.4433,0.4404,0.0722,0.0734,-0.65,1.66,No,No,0.88,1.06,0.0,0.0,,52.9
2026-05-31,ALL,삼겹살,90,114,0.6,0.5702,0.1333,0.1316,-4.97,-1.28,No,No,1.07,0.92,0.0,0.0,,55.9
2026-05-31,BAEMIN_DELIVERY,죽,100,102,0.59,0.6667,0.19,0.1961,13.0,3.21,No,No,2.59,2.82,0.0,0.0,,50.5
2026-05-31,BAEMIN_DELIVERY,컴포즈,98,104,0.7551,0.7981,0.2143,0.2308,5.69,7.7,No,No,1.09,0.64,0.0,0.0,,51.5
2026-05-31,ALL,칼국수,121,80,0.4793,0.5125,0.124,0.1,6.93,-19.35,No,No,0.91,1.0,0.0,0.0,,39.8
2026-05-31,ALL,비빔밥,105,95,0.5143,0.5579,0.0952,0.1368,8.48,43.7,No,No,1.11,0.91,0.0,0.0,,47.5
2026-05-31,ALL,팥빙수,97,102,0.5155,0.6471,0.1546,0.1961,25.53,26.84,No,No,0.96,1.11,0.0,0.0,,51.3
