report_date,search_vertical,search_query,control_searches,treatment_searches,control_ctr,treatment_ctr,control_cvr,treatment_cvr,ctr_pct_change,cvr_pct_change,ctr_stat_sig,cvr_stat_sig,control_avg_click_rank,treatment_avg_click_rank,control_zrr,treatment_zrr,zrr_pct_change,treatment_traffic_pct
2026-06-03,ALL,케이크,597,678,0.4657,0.4897,0.0385,0.0398,5.15,3.38,No,No,1.12,1.19,0.0,0.0,,53.2
2026-06-03,ALL,죽,656,608,0.6448,0.6628,0.25,0.2599,2.79,3.96,No,No,0.91,0.98,0.0,0.0,,48.1
2026-06-03,BAEMIN_DELIVERY,짜장면,696,568,0.6322,0.6215,0.194,0.206,-1.69,6.19,No,No,3.34,2.81,0.0,0.0,,44.9
2026-06-03,BAEMIN_DELIVERY,회,641,607,0.663,0.7183,0.1716,0.196,8.34,14.22,Yes,No,3.65,3.52,0.0031,0.0033,6.45,48.6
2026-06-03,ALL,한솥,597,628,0.7353,0.7468,0.2127,0.207,1.56,-2.68,No,No,0.51,0.42,0.0,0.0,,51.3
2026-06-03,BAEMIN_DELIVERY,토스트,606,590,0.599,0.6356,0.1403,0.1441,6.11,2.71,No,No,4.94,4.21,0.0,0.0,,49.3
2026-06-03,BAEMIN_DELIVERY,보쌈,606,562,0.6617,0.6993,0.203,0.2189,5.68,7.83,No,No,4.11,3.85,0.0,0.0018,,48.1
2026-06-03,ALL,아이스크림,587,569,0.4412,0.4798,0.0937,0.1107,8.75,18.14,No,No,1.17,1.17,0.0,0.0,,49.2
2026-06-03,ALL,카페인중독,567,562,0.7813,0.8007,0.1464,0.1459,2.48,-0.34,No,No,0.18,0.48,0.0,0.0,,49.8
2026-06-03,BAEMIN_DELIVERY,버거킹,595,515,0.8,0.765,0.2655,0.3107,-4.38,17.02,No,No,0.27,0.38,0.0017,0.0019,11.76,46.4
2026-06-03,BAEMIN_DELIVERY,과일,561,544,0.6114,0.6544,0.1301,0.1471,7.03,13.07,No,No,2.82,3.13,0.0,0.0,,49.2
2026-06-03,ALL,아구찜,581,522,0.5645,0.5364,0.1601,0.2011,-4.98,25.61,No,No,0.81,0.89,0.0,0.0,,47.3
